seller_key,seller_state
seller_id_eb26fe9697d55985,SP
seller_id_eb5c20167c131a93,RS
seller_id_eb5e756e134a58ee,SP
seller_id_eb715e304eaff976,SP
seller_id_eb8a555c20cd2143,SP
seller_id_ebc91b1a49cd58dc,SP
seller_id_ebd81f58e513dc13,SP
seller_id_ebd96063620743e0,SP
seller_id_ebe94a8f93652792,SP
seller_id_ec18b7ae343d6edc,SP
seller_id_ec5ccadb08df7093,SP
seller_id_ec5d1f70bf563f87,SP
seller_id_ec65a89c1d99cfab,PR
seller_id_ec6a360d4c8b2c5a,SP
seller_id_ec902e7f838f6aba,GO
seller_id_ec9237dd3b27de1f,PR
seller_id_ecaf9bbcae887e38,SP
seller_id_ecb93d8e8f342e2c,SP
seller_id_eccc55bbbd38fbe2,SP
seller_id_ecd826061dfc2e7c,SP
seller_id_ecdabf1a270437f7,MG
seller_id_ece6ca3de81ed13e,SC
seller_id_ecf3a5fcec799afb,SP
seller_id_ecf3fd306ac2c820,SP
seller_id_ecfca5f1d88ec089,RJ
seller_id_ed0164b9337a66be,MG
seller_id_ed4915aa2f389798,SC
seller_id_ed58926dd3514192,PR
seller_id_ed83c5483a95d47e,SP
seller_id_ed86142385603de0,SP
seller_id_ed8c403a98869920,PR
seller_id_edaad2ca9ff4c911,PR
seller_id_edab6e2f91bae56d,SP
seller_id_edb18430fa5a2fb6,SP
seller_id_edb733313a353d80,SP
seller_id_ede4be75b7e6418e,RJ
seller_id_ede81ee5d1de37c4,SP
seller_id_edf0e84d32e4b156,PR
seller_id_ee17d7a2b8612d6c,SP
seller_id_ee990f15c062c56a,MG
seller_id_eeabe596646ed51e,GO
seller_id_eeb422aab403bb8c,ES
seller_id_eebc31ab6f74ae97,DF
seller_id_eec3c3d289c3533f,RS
seller_id_eec6b0c0b8de2edd,SP
seller_id_eed91fddf0491ed6,SP
seller_id_eef7828f7bfc7311,RJ
seller_id_ef37f56374b9e36f,SP
seller_id_ef48388d103e582e,PR
seller_id_ef4a1146fa083ee9,SP
seller_id_ef5bcfbe305b0f90,SP
seller_id_ef6469f3eec4d8b2,SP
seller_id_ef6bc1a6b1cfa3ea,SP
seller_id_ef77e27a71368b81,SP
seller_id_ef86483ba70f428e,SP
seller_id_ef8b307556127de4,SP
seller_id_ef96fc92824205d5,SP
seller_id_efa57bafe1f82b51,SP
seller_id_efa83c1637e62c92,SP
seller_id_efaa7ce3cc4daa18,SP
seller_id_efb6c05d12dcfa97,SP
seller_id_efbb41597ab8ac3d,SP
seller_id_efe5c7537fe9f4b3,SP
seller_id_eff537061dcd7604,SP
seller_id_f0021fe3412c8426,MG
seller_id_f01786fe8907f469,SC
seller_id_f0183f856aea37a0,SP
seller_id_f0417cc1a98f3948,SC
seller_id_f04bdabf7bf32698,DF
seller_id_f05aaa0208255a4c,SP
seller_id_f06b7fdd725e5be8,SP
seller_id_f0998cd8c9769175,RS
seller_id_f0ada26ded7bdc00,MG
seller_id_f0b1f3ae05910679,MG
seller_id_f0c5b9a66f262943,SP
seller_id_f0d18642cbcea415,DF
seller_id_f0d7e0e845cd9285,GO
seller_id_f10df1536409b083,SC
seller_id_f123bad89ca60d85,SP
seller_id_f1511757ea236c55,SP
seller_id_f1a05f0fcadd63e5,SC
seller_id_f1bf146fb0730b45,MG
seller_id_f1cd9254354c6d14,SP
seller_id_f1dbf39d60168170,MG
seller_id_f1e34c6c1e4f6969,GO
seller_id_f207b853af4d96ff,SP
seller_id_f231483901dcc0d5,SC
seller_id_f23a216588dcf7d1,SP
seller_id_f243aeab31fe18c2,SP
seller_id_f25d15f9c7d264bd,MG
seller_id_f261899efa463946,SC
seller_id_f28b59ec9077a59e,DF
seller_id_f28ee0488689b739,SP
seller_id_f2946f945c09e0d1,SP
seller_id_f297611a2c3334c2,SP
seller_id_f2d2729d5e90b70f,RS
seller_id_f2e098e76fd87c8f,PR
seller_id_f2e0ba78c4b1dbc6,SP
seller_id_f314c46b9e465d3d,SP
seller_id_f31deda4d2fdd230,SP
seller_id_f3706f3641a90087,RS
seller_id_f37276f4680c2b9e,SP
seller_id_f381b34480e4553b,SP
seller_id_f3b4956b5617cbce,SP
seller_id_f406e108852d9e7f,SP
seller_id_f408e78a81edd722,SP
seller_id_f427c45d5325fe9f,BA
seller_id_f43c35ddd5ae6f99,RJ
seller_id_f47d7ecce9df21bb,SP
seller_id_f47f41ea67625f33,PR
seller_id_f4a00dd7d2480af5,RJ
seller_id_f4dcf2702f034b5f,SP
seller_id_f4ecd697cff424f3,SP
seller_id_f52841202390c3fe,SC
seller_id_f541349b33203d5b,ES
seller_id_f559dce5b751ae62,SC
seller_id_f57209566ee8628b,SP
seller_id_f5973275f58cf68f,BA
seller_id_f5b75263575a5aa2,RJ
seller_id_f5c804fb9a2ba781,SP
seller_id_f5ec9f40f1016d71,RJ
seller_id_f5ecf456508d43ca,MG
seller_id_f5fcd7bad8322206,SP
seller_id_f616d6d7c809fa43,ES
seller_id_f6409d0b78308f30,RJ
seller_id_f64daf06d545a84d,MG
seller_id_f6581a86eb1ef60f,SP
seller_id_f658882c24061b50,SP
seller_id_f6a283e7a278483a,PR
seller_id_f6b252b0802d12c0,SP
seller_id_f6c2c0661e9a93f8,SP
seller_id_f6c4a75c300c465a,PR
seller_id_f6cd4680fb243020,SP
seller_id_f6e550481498af85,SP
seller_id_f72a1d2a636adf68,PR
seller_id_f7320684c43526a9,SP
seller_id_f73bc8ad014140d0,RS
seller_id_f7a451bc0b8e01b5,MG
seller_id_f7c292792e4bb8dd,SP
seller_id_f7c318e269d2e478,SP
seller_id_f7c34d256ac31f3a,PR
seller_id_f7ee2de7eb120ee3,SP
seller_id_f7f6e6b0b408989e,RS
seller_id_f80d3c1d1dca8993,SP
seller_id_f812328bac89264f,RJ
seller_id_f82820278f344694,DF
seller_id_f83aba78a5fb2337,SP
seller_id_f8726a7b99be7674,SP
seller_id_f872fadd46caddb7,SP
seller_id_f87bd83ca57ffdc2,SC
seller_id_f8aca2fc9b03efec,SP
seller_id_f8b2db449870b9e2,SP
seller_id_f8be24e7da923349,SP
seller_id_f8ca3323aa7f0650,SP
seller_id_f8e61bb644eff0cb,SP
seller_id_f8f30c5607694097,SP
seller_id_f9009951fd3706a3,MG
seller_id_f90ab6bc8a336b2e,RJ
seller_id_f9121c66adff3acb,SP
seller_id_f91ea6e7c98ed938,RS
seller_id_f92a5eb484d005c4,PR
seller_id_f93395b050173cc9,SP
seller_id_f946bac97bef4042,RS
seller_id_f964b505d74c2d71,MG
seller_id_f9732e5e03eb2721,SP
seller_id_f9a37ba7a81b7fc0,SP
seller_id_f9b2b1b59c8196fd,PR
seller_id_f9d71eb10cd86580,RS
seller_id_f9f12af8f1d1a4d2,SP
seller_id_f9fc96083176d0f8,SP
seller_id_f9fefc246f8c100a,SP
seller_id_fa17e0c1578c25ba,SP
seller_id_fa2571792924a99c,RJ
seller_id_fa2dd263a467b130,SP
seller_id_fa41b987a6b9a723,MG
seller_id_fa5725740165c125,SC
seller_id_fa5ad3e7008345c1,SC
seller_id_fa75471cc6d8b9f6,PR
seller_id_fa7ac9bbae709009,PR
seller_id_fa9f931eb4475685,SP
seller_id_faaf7d01e2e1f6f9,PR
seller_id_fac45e143eb9671e,RS
seller_id_fae7152dc9b351ef,PR
seller_id_faff6d3b99c90ff0,SP
seller_id_fb087b093c89a293,SP
seller_id_fb1383dd5d03d4ef,RS
seller_id_fb15177e5156a2f0,SP
seller_id_fb1906f6149d0524,SP
seller_id_fb37d2907d212e15,SP
seller_id_fb39b4a77187c6e2,SP
seller_id_fb4206981d28bbf2,SP
seller_id_fb50671786846b43,RJ
seller_id_fb7575503b68629a,SP
seller_id_fb7ee2d7d7ef9f3a,SP
seller_id_fb873aee50c33e43,GO
seller_id_fb9dae83428e3f66,MG
seller_id_fbb5054ddd237f35,SP
seller_id_fbc31b6670197639,SP
seller_id_fbc611543bfb5f2e,MG
seller_id_fbd7b8bf8df4fd9d,SP
seller_id_fbde258fecf53b7d,PR
seller_id_fbe884afc2e131e9,PR
seller_id_fbe8950950609b75,SP
seller_id_fc095729347e3697,MT
seller_id_fc0f7fea5b9f5b65,SP
seller_id_fc131193a0f47637,MG
seller_id_fc1e3d9e3ee8f5ef,SP
seller_id_fc3259513a4391ab,SP
seller_id_fc37cbd991c039f9,MG
seller_id_fc45e0217f05fc2e,SP
seller_id_fc6b5edc5f7f133a,SP
seller_id_fc88b61b1aa09d5f,SP
seller_id_fc942000b4e6aaad,SP
seller_id_fc99094b7a2082d1,SP
seller_id_fcee7ccc891bfe4f,SP
seller_id_fcf93c852444a9a0,SP
seller_id_fcfc7760a35affa5,SP
seller_id_fd193281a68b47dd,SP
seller_id_fd2c3e925a96509e,SP
seller_id_fd3ab0d5d46bf753,MG
seller_id_fd3d5757dac40f73,SP
seller_id_fd75f75505b85fec,RJ
seller_id_fd7e017f8a1aed7d,RJ
seller_id_fd94947fc758f15b,SP
seller_id_fda970b22fb819c7,PR
seller_id_fda98aa949d5c2a5,MG
seller_id_fdc057ef47483e4a,SP
seller_id_fdc15e3c797d431a,SP
seller_id_fddc9bafdad80122,PR
seller_id_fdefd47fbcb5e2bd,SC
seller_id_fe028696ce4499e6,MG
seller_id_fe0a637cc708e130,SP
seller_id_fe2995b3d5e2c03c,SP
seller_id_fe47a6b052b3a836,SP
seller_id_fe4d27c6e773dc67,SC
seller_id_fe61708fc45adbfc,SP
seller_id_fe72173b54c6cfc0,MG
seller_id_fe804d6fa5047e6c,RS
seller_id_fe80f82b0a379744,DF
seller_id_fe8f74a5581b33ea,PR
seller_id_fe9cbacb9212af3b,SP
seller_id_febc08d2ebb8bf78,PR
seller_id_fed00447f2a4d69a,SP
seller_id_fed3dbe0e2eb67ce,PR
seller_id_fed4a45811033aa1,SP
seller_id_fee8ca87bf4e2750,SP
seller_id_ff0e494663c8bc58,SP
seller_id_ff208ae26c1f500f,SP
seller_id_ff3b4f41366cbd90,SP
seller_id_ff4d91b7128386c4,SP
seller_id_ff5d2c840e8fb197,SP
seller_id_ff67aae45fdeb1dd,SP
seller_id_ff6f10ba78777b76,PR
seller_id_ff79dc352eeda40c,SC
seller_id_ff9b5c4dc6119342,MG
seller_id_ff9e7b564b5bffbe,RS
seller_id_ffc17c84de232076,PR
seller_id_ffd0109066c227e2,SP
seller_id_ffd716048405ae95,SP
